"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","neglog10_adjP","direction","deg_class"
"NKTR",0.00374599480716607,9.37057603698591,0.131939679689053,0.895051152546607,0.958928571957689,-6.58886139266944,0.0182137410670098,"None","Not significant"
"ZNF85",-0.00189787744326585,5.35759737511375,-0.131935670248478,0.895054323302468,0.958928571957689,-6.58886191238911,0.0182137410670098,"None","Not significant"
"NPTN",-0.00534906900809138,8.16131702852062,-0.131920459532411,0.895066352294392,0.958928571957689,-6.58886388391958,0.0182137410670098,"None","Not significant"
"EBPL",-0.00434526170746838,8.79826408175303,-0.131885394957533,0.895094082276718,0.958928571957689,-6.58886842793308,0.0182137410670098,"None","Not significant"
"LRRC74A",0.00128076902727601,5.5669438712034,0.131674633318015,0.895260760792736,0.959045578846958,-6.58889571505583,0.0181607524004045,"None","Not significant"
"LINC01465",-0.000951488866503653,5.30297505973565,-0.131578495321255,0.89533679200397,0.959045578846958,-6.58890814746399,0.0181607524004045,"None","Not significant"
"PRB2",-0.00158531034949458,5.42502929172816,-0.131568824745181,0.895344440080278,0.959045578846958,-6.58890939754423,0.0181607524004045,"None","Not significant"
"HOXC11",-0.00175278481875423,6.10321861467149,-0.131441832839052,0.89544487386172,0.959055770218887,-6.58892580480365,0.0181561373610646,"None","Not significant"
"OR4D1",0.00127477878370243,5.47477483000921,0.131357554273704,0.895511527972953,0.959055770218887,-6.58893668478485,0.0181561373610646,"None","Not significant"
"OR8D4",0.000978561778426826,5.33209235016359,0.131275596365488,0.895576347434406,0.959055770218887,-6.58894725848733,0.0181561373610646,"None","Not significant"
"MTMR4",0.00393018884334912,7.88444106703621,0.131221431091509,0.895619186439935,0.959055770218887,-6.58895424293386,0.0181561373610646,"None","Not significant"
"EMG1",-0.00318676634142843,8.67523719509455,-0.131200538887659,0.895635710045956,0.959055770218887,-6.58895693614967,0.0181561373610646,"None","Not significant"
"KRTAP4-2",0.000931337642920172,5.27365133278352,0.131163364714706,0.895665111143791,0.959055770218887,-6.58896172721484,0.0181561373610646,"None","Not significant"
"SNURF-SNRPN",-0.00206008291989903,5.55962121695447,-0.131108327672614,0.895708640269597,0.959055770218887,-6.5889688179814,0.0181561373610646,"None","Not significant"
"BX648939",-0.000958060902179686,5.31696167715511,-0.131080901922187,0.895730331577012,0.959055770218887,-6.58897235030142,0.0181561373610646,"None","Not significant"
"KCNB2",0.00160273269429274,5.46875720115106,0.13090064561395,0.895872900081911,0.959111692709103,-6.58899554815889,0.0181308144115401,"None","Not significant"
"LINC01120",-0.000982414242078287,5.35462873212346,-0.130895890163318,0.895876661313418,0.959111692709103,-6.58899615972333,0.0181308144115401,"None","Not significant"
"SAMD9L",0.00524828982660719,7.40592476178926,0.130571304262736,0.89613339177349,0.959336161711091,-6.58903784988475,0.0180291847017284,"None","Not significant"
"MICA",-0.00241814228772659,6.01596721814703,-0.130434207657364,0.896241831285681,0.95940136763376,-6.58905542762818,0.0179996667796778,"None","Not significant"
"SLK",0.00325693366082053,7.11701890572803,0.130304395987291,0.896344510410047,0.95940136763376,-6.58907205431891,0.0179996667796778,"None","Not significant"
"ZNF687",-0.00197402753658242,5.80349856205822,-0.130278537009791,0.896364964689089,0.95940136763376,-6.58907536444146,0.0179996667796778,"None","Not significant"
"SLC25A15",0.0030571999073915,7.32584281469097,0.13012023626288,0.896490181028632,0.95940136763376,-6.58909561367849,0.0179996667796778,"None","Not significant"
"ATP10D",-0.00102966410339582,5.50069532182294,-0.130064119501231,0.896534570165997,0.95940136763376,-6.58910278601334,0.0179996667796778,"None","Not significant"
"TMEM184C",0.00124518008775581,5.99249048727486,0.130063243723195,0.89653526292115,0.95940136763376,-6.58910289792264,0.0179996667796778,"None","Not significant"
"ZNF213",-0.00334737485226358,7.95289426515914,-0.129996463247547,0.896588087632795,0.95940136763376,-6.58911142910761,0.0179996667796778,"None","Not significant"
"HNF4A",0.00172424095325087,5.62217375181333,0.129937865845033,0.896634439745517,0.95940136763376,-6.58911891129848,0.0179996667796778,"None","Not significant"
"ZNF555",0.00170814422030253,5.60747975702708,0.129910709257513,0.896655921452393,0.95940136763376,-6.58912237772762,0.0179996667796778,"None","Not significant"
"LOX",0.0056625235697973,6.91013808846615,0.129800421537616,0.896743163254439,0.95940136763376,-6.58913644806517,0.0179996667796778,"None","Not significant"
"MS4A18",-0.000971264806830012,5.47105217687714,-0.129718048482961,0.896808324304664,0.95940136763376,-6.58914694929689,0.0179996667796778,"None","Not significant"
"ZCCHC3",0.00210691309851451,6.54836149676996,0.129700064609957,0.896822550506318,0.95940136763376,-6.58914924106328,0.0179996667796778,"None","Not significant"
"SPINK14",0.00101685871747231,5.48103193286616,0.129680436517022,0.896838077411433,0.95940136763376,-6.5891517419972,0.0179996667796778,"None","Not significant"
"TP73-AS1",0.00217609610095684,6.22824055001869,0.129634880683756,0.896874114742949,0.95940136763376,-6.58915754508277,0.0179996667796778,"None","Not significant"
"PCDH10",-0.00124365195876569,5.33255247295185,-0.129601825976146,0.896900263085433,0.95940136763376,-6.58916175444821,0.0179996667796778,"None","Not significant"
"OR13C4",0.000933842049672824,5.33912280080381,0.129432355150431,0.897034326875141,0.959494425089188,-6.58918331892083,0.0179575442844622,"None","Not significant"
"DUSP5P",0.000924266981894294,5.29465317007378,0.12929132579363,0.897145893631113,0.959563410549884,-6.58920124282195,0.0179263206242178,"None","Not significant"
"SMIM17",-0.000944974588448204,5.44931430968715,-0.129200576362949,0.897217685573213,0.959589848919725,-6.58921276614383,0.0179143548908129,"None","Not significant"
"C2orf81",-0.000858029260440572,5.35212948522532,-0.129117973187974,0.897283033738707,0.959600293657193,-6.58922324802383,0.0179096278012487,"None","Not significant"
"CSH1",0.00117026483629144,5.24262653970918,0.129069225156726,0.897321599101958,0.959600293657193,-6.58922943073041,0.0179096278012487,"None","Not significant"
"MAT1A",0.00189347291955656,5.35141732354235,0.128767654735692,0.897560181778731,0.959718056752628,-6.58926762697361,0.0178563340237234,"None","Not significant"
"MAP7D1",0.00278563120671394,9.91049152096016,0.128764436573978,0.897562727826591,0.959718056752628,-6.589268034097,0.0178563340237234,"None","Not significant"
"RTL8A",0.00397261548103029,8.5888285239389,0.128747823696448,0.897575871117418,0.959718056752628,-6.58927013559823,0.0178563340237234,"None","Not significant"
"LOC283674",-0.000919358689273957,5.49874428422324,-0.1286018008996,0.897691398375336,0.959718056752628,-6.58928859557258,0.0178563340237234,"None","Not significant"
"STK40",-0.00312594894188846,9.25646682249643,-0.128530150059611,0.89774808638032,0.959718056752628,-6.58929764589867,0.0178563340237234,"None","Not significant"
"LINC01951",-0.000937138994192933,5.32255397589422,-0.128517650278255,0.897757975887592,0.959718056752628,-6.58929922424832,0.0178563340237234,"None","Not significant"
"TSPO",-0.00455709804581558,9.1994269985341,-0.128513478322816,0.897761276635558,0.959718056752628,-6.58929975100752,0.0178563340237234,"None","Not significant"
"RAET1E",-0.00102916876133477,5.39196590459115,-0.12838849789817,0.897860158877563,0.95977343150074,-6.58931552335559,0.0178312764001852,"None","Not significant"
"PSPC1",0.0023868912559441,6.6774267732868,0.128216612658015,0.897996153950849,0.9598550282835,-6.58933718995764,0.0177943556801005,"None","Not significant"
"DEF6",-0.00344977641957826,7.04376092920678,-0.128172994884793,0.89803066467613,0.9598550282835,-6.58934268347923,0.0177943556801005,"None","Not significant"
"IL27",0.00109053408209396,5.35324624164159,0.127976545643826,0.898186099253001,0.959963999122872,-6.58936740247795,0.0177450537056926,"None","Not significant"
"CRHBP",-0.00114421968147069,5.59334798071196,-0.127925105891566,0.898226800062285,0.959963999122872,-6.58937386882355,0.0177450537056926,"None","Not significant"
"TULP2",-0.00107854845847731,5.20961578016843,-0.127279267564337,0.89873783117794,0.960428365846883,-6.58945483411887,0.0175350217211598,"None","Not significant"
"ABHD2",0.00289743008111752,6.11126173163882,0.127256899117032,0.898755531365963,0.960428365846883,-6.58945763098917,0.0175350217211598,"None","Not significant"
"NDUFA4",-0.003646573488142,12.0415886789491,-0.127058844184727,0.898912254748335,0.960529053756582,-6.58948237362258,0.017489494211627,"None","Not significant"
"SLC35D3",0.00163978246258123,5.34725619297002,0.126935310964409,0.899010010152869,0.960529053756582,-6.58949778688285,0.017489494211627,"None","Not significant"
"BAZ2A",-0.00112255511953757,5.52365706564834,-0.126908446438569,0.899031269031058,0.960529053756582,-6.58950113678959,0.017489494211627,"None","Not significant"
"SMNDC1",0.00312302152982211,7.22670666576275,0.126841070825843,0.89908458612747,0.960529053756582,-6.58950953515929,0.017489494211627,"None","Not significant"
"ARHGAP32",-0.00512666226928024,8.46427735293674,-0.126840104612962,0.899085350734822,0.960529053756582,-6.58950965556522,0.017489494211627,"None","Not significant"
"MYF6",-0.00121434566003054,5.26951651717307,-0.126765759636247,0.899144183512274,0.960541566968751,-6.58951891741989,0.0174838365133235,"None","Not significant"
"CRIP3",0.0010704084019402,5.44777336080615,0.126526763109455,0.899333316785688,0.960693269542328,-6.58954865468432,0.0174152518827725,"None","Not significant"
"SLC12A3",0.00104700290698572,5.33095991453202,0.126429971102433,0.899409916135012,0.960724750597999,-6.58956068211354,0.017401020675799,"None","Not significant"
"SLC6A12",-0.00304998847725238,6.08116235180005,-0.126321734752931,0.899495573429763,0.960743458918301,-6.58957412072215,0.0173925636841787,"None","Not significant"
"PPFIA2",0.00141214510254546,5.4762219332409,0.126288733824575,0.899521690307319,0.960743458918301,-6.58957821582284,0.0173925636841787,"None","Not significant"
"LINC01555",-0.000928481047784811,5.3228388747869,-0.125955658747675,0.899785291439166,0.960974651123141,-6.58961948737055,0.0172880681301423,"None","Not significant"
"HOXD3",0.00174867907497759,6.00532338137901,0.125885528114723,0.899840795394876,0.960983582047598,-6.58962816341209,0.0172840319849825,"None","Not significant"
"TNFRSF12A",-0.00592384197113285,7.09576011766498,-0.125704854573897,0.899983789321497,0.961041739746034,-6.58965049274343,0.0172577497427744,"None","Not significant"
"TAFA5",-0.00138833720508579,5.45638284441844,-0.125697586240715,0.899989541905901,0.961041739746034,-6.58965139036103,0.0172577497427744,"None","Not significant"
"KBTBD6",0.0013636449984199,5.45275440891944,0.1255060144062,0.900141164966525,0.96115329987128,-6.58967503020792,0.0172073386805767,"None","Not significant"
"ZNF257",0.000860245635130834,5.26394689333133,0.125428204098317,0.90020275041148,0.961168712923634,-6.58968462165584,0.0172003743909911,"None","Not significant"
"STK24",-0.00293620436638426,10.848722205216,-0.12536456657096,0.900253118805294,0.961172148266166,-6.58969246164497,0.0171988221685574,"None","Not significant"
"C17orf58",-0.00583044242963225,8.73881591671947,-0.125033792452177,0.900514929307191,0.961342858528376,-6.58973314812981,0.017121695566357,"None","Not significant"
"MAGOHB",-0.00177959563407651,5.6921206597422,-0.125020423439633,0.900525511221276,0.961342858528376,-6.58973479030959,0.017121695566357,"None","Not significant"
"NXF5",-0.00086335500550458,5.38688015735763,-0.124983815486367,0.900554487439679,0.961342858528376,-6.58973928614092,0.017121695566357,"None","Not significant"
"ZNF850",0.00094865707558336,5.28500269509915,0.12491637825086,0.900607866244108,0.961349497480554,-6.58974756467699,0.0171186963758858,"None","Not significant"
"DTNA",-0.00568334659253358,6.81219655947346,-0.124716900110902,0.900765762428871,0.961467696466255,-6.58977202628434,0.0170653026705636,"None","Not significant"
"RAB5A",0.0028407909298173,6.6694373150226,0.124564813190557,0.900886148910242,0.961545847716387,-6.58979065013596,0.0170300032242254,"None","Not significant"
"BTBD16",0.00135825596172593,5.56627945518727,0.12441459403149,0.901005059180099,0.961570315452052,-6.58980902296269,0.0170189521990323,"None","Not significant"
"N6AMT1",0.00307764151548054,7.08748281378697,0.124352966236764,0.901053843066343,0.961570315452052,-6.58981655404871,0.0170189521990323,"None","Not significant"
"PRKD3",0.00113952061171339,5.64341712809776,0.124310163916116,0.901087725133989,0.961570315452052,-6.5898217824144,0.0170189521990323,"None","Not significant"
"SEC23IP",-0.00275141478440404,7.84164045709271,-0.12425948094937,0.901127845708456,0.961570315452052,-6.58982797108512,0.0170189521990323,"None","Not significant"
"ELOA2",0.000925605214100599,5.30245881879481,0.124213831166519,0.901163982237146,0.961570315452052,-6.58983354301587,0.0170189521990323,"None","Not significant"
"COPS6",0.00228916308147582,8.35952870758727,0.124178316406659,0.901192095987807,0.961570315452052,-6.58983787646792,0.0170189521990323,"None","Not significant"
"IL5",-0.000948048183947112,5.46170731715112,-0.12377094604046,0.901514582294697,0.961816257080481,-6.58988749449859,0.0169078865461839,"None","Not significant"
"SPCS3",-0.0025173466601467,6.40408516089353,-0.123743542722936,0.90153627614773,0.961816257080481,-6.58989082639157,0.0169078865461839,"None","Not significant"
"IGF2BP1",0.00142747135114575,5.59544391224894,0.123708342825673,0.901564142275881,0.961816257080481,-6.58989510516662,0.0169078865461839,"None","Not significant"
"IFNA6",0.000914461647120233,5.24133565804867,0.123626770540048,0.901628719742561,0.961834813540851,-6.58990501612606,0.0168995077206622,"None","Not significant"
"NUDT12",-0.00179856832430089,5.63447929410979,-0.123512734156554,0.901718998809736,0.961878781706512,-6.58991886048689,0.0168796553561764,"None","Not significant"
"SLC22A7",0.000913808387632377,5.28641285399095,0.123440978869828,0.901775805896572,0.961878781706512,-6.58992756524616,0.0168796553561764,"None","Not significant"
"UBE4A",-0.00331355602644338,7.30411704296659,-0.123395901945101,0.901811492566832,0.961878781706512,-6.58993303101996,0.0168796553561764,"None","Not significant"
"UCN2",0.00151149068540278,5.43604546854785,0.123273309246756,0.901908548222459,0.961931970675186,-6.58994788582178,0.016855640857276,"None","Not significant"
"KRTAP6-1",0.000821842544827025,5.24668413494707,0.123028215253382,0.902102591569662,0.96208811986692,-6.58997754008253,0.0167851481084672,"None","Not significant"
"GON4L",-0.00289530638744575,7.80614903833326,-0.122969161789579,0.902149345658876,0.96208811986692,-6.58998467621982,0.0167851481084672,"None","Not significant"
"MYO1H",-0.00103725127162116,5.37452212969309,-0.122836546831259,0.90225434144234,0.962119727237904,-6.59000068918777,0.016770880515881,"None","Not significant"
"MRPS18C",-0.00355237490916864,9.55685321480192,-0.122759090024452,0.90231566742878,0.962119727237904,-6.59001003393572,0.016770880515881,"None","Not significant"
"P2RX5",-0.00202076254773794,7.39351830328969,-0.122752890142449,0.902320576175337,0.962119727237904,-6.59001078166337,0.016770880515881,"None","Not significant"
"SETD2",-0.00120438472074681,7.0851541008767,-0.12258052408509,0.902457048218794,0.962170002093075,-6.59003155450079,0.0167481873716507,"None","Not significant"
